"VARIANT_AR_ID"|"VARIANT_NO"|"ATTRIBUTE_VALUE_TX"|"ATTRIBUTE_UOM_CD"|"STRUCTUREGROUPNAME"|"MFR_PART_NO"|"DATASHEET_URL"
4078813|"31092224"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMCRAKR"|http://www.vishay.com/docs/22202/wyo.pdf
3915895|"31092225"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMCRBKR"|http://www.vishay.com/docs/22202/wyo.pdf
3742645|"31092226"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMCRYKR"|http://www.vishay.com/docs/22202/wyo.pdf
4546412|"31092228"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMKF0KR"|http://www.vishay.com/docs/22202/wyo.pdf
5012403|"31092229"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMSLSKR"|http://www.vishay.com/docs/22202/wyo.pdf
4958242|"31092230"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMSRWKR"|http://www.vishay.com/docs/22202/wyo.pdf
2793481|"31092231"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMSTAKR"|http://www.vishay.com/docs/22202/wyo.pdf
2439125|"31092233"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMUALKR"|http://www.vishay.com/docs/22202/wyo.pdf
3178151|"31092237"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO682MCMDF0KR"|http://www.vishay.com/docs/22202/wyo.pdf
4325050|"31092239"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO822MCMCRUKR"|http://www.vishay.com/docs/22202/wyo.pdf
2240597|"31092074"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO102MCMBRCKR"|http://www.vishay.com/docs/22202/wyo.pdf
2058384|"31092075"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO102MCMBREKR"|http://www.vishay.com/docs/22202/wyo.pdf
3143245|"31092077"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO102MCMCRBKR"|http://www.vishay.com/docs/22202/wyo.pdf
4290176|"31092079"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO102MCMKF0KR"|http://www.vishay.com/docs/22202/wyo.pdf
4048963|"31092080"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO102MCMKGGKR"|http://www.vishay.com/docs/22202/wyo.pdf
4945958|"31092086"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO102MCMQC0KR"|http://www.vishay.com/docs/22202/wyo.pdf
2246328|"31092090"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO102MCMSEPKR"|http://www.vishay.com/docs/22202/wyo.pdf
2062320|"31092091"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO102MCMSNSKR"|http://www.vishay.com/docs/22202/wyo.pdf
1884862|"31092092"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO102MCMSPDKR"|http://www.vishay.com/docs/22202/wyo.pdf
4053166|"31092096"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO103MCMCRUKR"|http://www.vishay.com/docs/22202/wyo.pdf
3537572|"31092099"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO103MCMLA0KR"|http://www.vishay.com/docs/22202/wyo.pdf
4521783|"31092100"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO103MCMYRCKR"|http://www.vishay.com/docs/22202/wyo.pdf
2766716|"31092103"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO152MCMBB0KR"|http://www.vishay.com/docs/22202/wyo.pdf
3717074|"31092114"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO182MCMBRAKR"|http://www.vishay.com/docs/22202/wyo.pdf
3539173|"31092115"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMBB0KR"|http://www.vishay.com/docs/22202/wyo.pdf
2251797|"31092122"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMBLEKR"|http://www.vishay.com/docs/22202/wyo.pdf
2068738|"31092123"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMBP0KR"|http://www.vishay.com/docs/22202/wyo.pdf
4301885|"31092127"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMBREKR"|http://www.vishay.com/docs/22202/wyo.pdf
4060343|"31092128"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMCB0KR"|http://www.vishay.com/docs/22202/wyo.pdf
3896647|"31092129"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMCD0KR"|http://www.vishay.com/docs/22202/wyo.pdf
4528399|"31092132"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMCREKR"|http://www.vishay.com/docs/22202/wyo.pdf
2772952|"31092135"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMKAGK"|http://www.vishay.com/docs/22202/wyo.pdf
2418280|"31092137"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMLP0KR"|http://www.vishay.com/docs/22202/wyo.pdf
2255068|"31092138"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMNZ0KR"|http://www.vishay.com/docs/22202/wyo.pdf
1897407|"31092140"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMQCRKR"|http://www.vishay.com/docs/22202/wyo.pdf
5074653|"31092142"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMSAYKR"|http://www.vishay.com/docs/22202/wyo.pdf
4305861|"31092143"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMTARKR"|http://www.vishay.com/docs/22202/wyo.pdf
3900075|"31092145"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMYARKR"|http://www.vishay.com/docs/22202/wyo.pdf
3724880|"31092146"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO222MCMYC0KR"|http://www.vishay.com/docs/22202/wyo.pdf
2587445|"31092152"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO252MCMBLCKR"|http://www.vishay.com/docs/22202/wyo.pdf
1902670|"31092156"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO252MCMBRCKR"|http://www.vishay.com/docs/22202/wyo.pdf
4308824|"31092159"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO252MCMDF0KR"|http://www.vishay.com/docs/22202/wyo.pdf
4066911|"31092160"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO252MCMDRUKR"|http://www.vishay.com/docs/22202/wyo.pdf
3728638|"31092162"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO252MCMKF0KR"|http://www.vishay.com/docs/22202/wyo.pdf
3549868|"31092163"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO252MCMKGGKR"|http://www.vishay.com/docs/22202/wyo.pdf
2425327|"31092169"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO252MCMTARKR"|http://www.vishay.com/docs/22202/wyo.pdf
2261871|"31092170"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO332MCMBF0KR"|http://www.vishay.com/docs/22202/wyo.pdf
1905154|"31092172"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO332MCMBLAKR"|http://www.vishay.com/docs/22202/wyo.pdf
3162644|"31092173"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO332MCMBRAKR"|http://www.vishay.com/docs/22202/wyo.pdf
5008388|"31092181"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO332MCMCREKR"|http://www.vishay.com/docs/22202/wyo.pdf
2593691|"31092184"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO332MCMERZKR"|http://www.vishay.com/docs/22202/wyo.pdf
2428025|"31092185"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO332MCMQC0KR"|http://www.vishay.com/docs/22202/wyo.pdf
4073830|"31092192"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO472MCMBB0KR"|http://www.vishay.com/docs/22202/wyo.pdf
3737234|"31092194"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO472MCMBRAKR"|http://www.vishay.com/docs/22202/wyo.pdf
5009523|"31092197"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO472MCMCFGKR"|http://www.vishay.com/docs/22202/wyo.pdf
2431133|"31092201"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO472MCMCRCKR"|http://www.vishay.com/docs/22202/wyo.pdf
2269293|"31092202"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO472MCMCREKR"|http://www.vishay.com/docs/22202/wyo.pdf
1911555|"31092204"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO472MCMDF0KR"|http://www.vishay.com/docs/22202/wyo.pdf
2791152|"31092215"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO472MCMSXAKR"|http://www.vishay.com/docs/22202/wyo.pdf
2601080|"31092216"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO472MCMTE0KR"|http://www.vishay.com/docs/22202/wyo.pdf
2434976|"31092217"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO472MCMUALKR"|http://www.vishay.com/docs/22202/wyo.pdf
2091917|"31092219"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMBF0KR"|http://www.vishay.com/docs/22202/wyo.pdf
1914931|"31092220"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMCB0KR"|http://www.vishay.com/docs/22202/wyo.pdf
3565698|"31092227"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMDD0KR"|http://www.vishay.com/docs/22202/wyo.pdf
2603548|"31092232"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMTCRKR"|http://www.vishay.com/docs/22202/wyo.pdf
2276717|"31092234"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO502MCMUARKR"|http://www.vishay.com/docs/22202/wyo.pdf
1920448|"31092236"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO682MCMCRUKR"|http://www.vishay.com/docs/22202/wyo.pdf
5086724|"31092238"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO682MCMDRZKR"|http://www.vishay.com/docs/22202/wyo.pdf
2375194|"31100137"|"400|125"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"125LD33-R"|http://www.vishay.com/docs/23106/125l.pdf
2027188|"31100139"|"400|125"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"125LD50-R"|http://www.vishay.com/docs/23106/125l.pdf
1853107|"31100140"|"400|125"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"125LS10-R"|http://www.vishay.com/docs/23106/125l.pdf
4351370|"31100142"|"400|125"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"125LS15-R"|http://www.vishay.com/docs/23106/125l.pdf
4263521|"31100143"|"400|125"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"125LS20-R"|http://www.vishay.com/docs/23106/125l.pdf
3855708|"31100145"|"400|125"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"125LS30-R"|http://www.vishay.com/docs/23106/125l.pdf
2733407|"31100135"|"400|125"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"125LD10-R"|http://www.vishay.com/docs/23106/125l.pdf
2540017|"31100136"|"400|125"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"125LD20-R"|http://www.vishay.com/docs/23106/125l.pdf
2211999|"31100138"|"400|125"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"125LD47-R"|http://www.vishay.com/docs/23106/125l.pdf
4748802|"31572277"|"440|480"|"Vac|Vac"|"Capacitor Paper"|"PME295RB3680MR30"|http://capacitoredge.kemet.com/capedge2/DataSheet?pn=P295BE681M440A
4690153|"31572278"|"440|480"|"Vac|Vac"|"Capacitor Paper"|"PME295RB3820MR30"|http://capacitoredge.kemet.com/capedge2/DataSheet?pn=P295BE821M440A
13824513|"24643052"|"250|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"ECKATS103MF"|
13824515|"24643072"|"250|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"ECKNTS102KB"|
13824518|"24643077"|"250|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"ECKNTS332ME"|
13824506|"24643090"|"250|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"ECKNTS222ME"|
13824521|"24643560"|"250|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"ECKATS101MB"|
13824531|"24644784"|"250|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"ECKATS331KB"|
22370384|"2000000096873"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C967U472MZWDAA7317"|
22800397|"2000000298667"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"KJY222MR35DBAAA"|
22416109|"2000000091513"|"400|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C901U101KUYDAA7317"|
22363661|"2000000095634"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C921U332MZVDBA7317"|
22799875|"2000000298144"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"ERK610RK3220MCRA"|
22799877|"2000000298145"|"760|500"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"ERP610VH3100MEF0"|
22426243|"2000000093565"|"440|300"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"C907U102MZWDAA7317"|
22848818|"2000000347045"|"440|250"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"WYO252MCMYALKR"|
22844119|"2000000342324"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"AY2101K29Y5SS63L7"|
22844098|"2000000342326"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"AY2221K29Y5SS63L7"|
22844109|"2000000342330"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"AY2332M41Y5US63L7"|
22844111|"2000000342331"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"AY2332M41Y5US6BV7"|
22844114|"2000000342332"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"AY2471K29Y5SS63L7"|
22844101|"2000000342327"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"AY2222M35Y5US63L7"|
22844103|"2000000342328"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"AY2222M35Y5US6BV7"|
22844106|"2000000342329"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"AY2331K29Y5SS63L7"|
22844117|"2000000342333"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"AY2472M49Y5US63L7"|
22844120|"2000000342334"|"300|440"|"Vac|Vac"|"Capacitor Ceramic Singlelayer"|"AY2681M29Y5US63L7"|
